0,1.007031
1,1.007030
2,1.007029
3,1.007028
4,1.007025
5,1.007022
6,1.007018
7,1.007013
8,1.007008
9,1.007002
10,1.006994
11,1.006986
12,1.006977
13,1.006968
14,1.006957
15,1.006945
16,1.006932
17,1.006918
18,1.006903
19,1.006886
20,1.006869
21,1.006850
22,1.006829
23,1.006807
24,1.006784
25,1.006758
26,1.006732
27,1.006703
28,1.006673
29,1.006640
30,1.006605
31,1.006569
32,1.006530
33,1.006488
34,1.006444
35,1.006398
36,1.006349
37,1.006297
38,1.006243
39,1.006185
40,1.006124
41,1.006060
42,1.005993
43,1.005922
44,1.005847
45,1.005769
46,1.005687
47,1.005601
48,1.005511
49,1.005416
50,1.005317
51,1.005213
52,1.005105
53,1.004992
54,1.004874
55,1.004750
56,1.004621
57,1.004487
58,1.004347
59,1.004201
60,1.004050
61,1.003892
62,1.003728
63,1.003557
64,1.003380
65,1.003196
66,1.003005
67,1.002806
68,1.002601
69,1.002388
70,1.002167
71,1.001938
72,1.001701
73,1.001456
74,1.001203
75,1.000941
76,1.000670
77,1.000390
78,1.000101
79,0.999803
80,0.999495
81,0.999177
82,0.998849
83,0.998512
84,0.998164
85,0.997805
86,0.997436
87,0.997056
88,0.996665
89,0.996262
90,0.995848
91,0.995422
92,0.994985
93,0.994536
94,0.994074
95,0.993600
96,0.993113
97,0.992613
98,0.992100
99,0.991574
100,0.991035
101,0.990482
102,0.989915
103,0.989334
104,0.988740
105,0.988130
106,0.987506
107,0.986868
108,0.986214
109,0.985545
110,0.984861
111,0.984162
112,0.983446
113,0.982715
114,0.981968
115,0.981205
116,0.980425
117,0.979629
118,0.978815
119,0.977985
120,0.977138
121,0.976274
122,0.975391
123,0.974492
124,0.973574
125,0.972639
126,0.971685
127,0.970713
128,0.969723
129,0.968714
130,0.967686
131,0.966640
132,0.965574
133,0.964489
134,0.963384
135,0.962260
136,0.961117
137,0.959953
138,0.958770
139,0.957566
140,0.956343
141,0.955098
142,0.953834
143,0.952549
144,0.951243
145,0.949916
146,0.948568
147,0.947199
148,0.945809
149,0.944397
150,0.942964
151,0.941510
152,0.940034
153,0.938536
154,0.937016
155,0.935475
156,0.933911
157,0.932326
158,0.930718
159,0.929088
160,0.927435
161,0.925760
162,0.924063
163,0.922343
164,0.920600
165,0.918835
166,0.917047
167,0.915237
168,0.913403
169,0.911547
170,0.909667
171,0.907765
172,0.905840
173,0.903892
174,0.901920
175,0.899926
176,0.897908
177,0.895868
178,0.893804
179,0.891717
180,0.889607
181,0.887474
182,0.885317
183,0.883138
184,0.880935
185,0.878710
186,0.876461
187,0.874189
188,0.871894
189,0.869576
190,0.867235
191,0.864871
192,0.862484
193,0.860075
194,0.857642
195,0.855187
196,0.852709
197,0.850208
198,0.847685
199,0.845139
200,0.842571
201,0.839981
202,0.837368
203,0.834733
204,0.832075
205,0.829396
206,0.826695
207,0.823972
208,0.821227
209,0.818461
210,0.815673
211,0.812863
212,0.810032
213,0.807180
214,0.804307
215,0.801413
216,0.798499
217,0.795563
218,0.792607
219,0.789631
220,0.786634
221,0.783618
222,0.780581
223,0.777525
224,0.774449
225,0.771353
226,0.768238
227,0.765104
228,0.761952
229,0.758780
230,0.755590
231,0.752381
232,0.749154
233,0.745909
234,0.742647
235,0.739366
236,0.736068
237,0.732753
238,0.729421
239,0.726072
240,0.722707
241,0.719325
242,0.715927
243,0.712513
244,0.709083
245,0.705638
246,0.702177
247,0.698702
248,0.695211
249,0.691706
250,0.688187
251,0.684654
252,0.681106
253,0.677545
254,0.673971
255,0.670384
256,0.666784
257,0.663171
258,0.659546
259,0.655909
260,0.652260
261,0.648600
262,0.644928
263,0.641245
264,0.637552
265,0.633848
266,0.630134
267,0.626410
268,0.622676
269,0.618933
270,0.615182
271,0.611421
272,0.607652
273,0.603874
274,0.600089
275,0.596296
276,0.592496
277,0.588688
278,0.584874
279,0.581054
280,0.577227
281,0.573395
282,0.569556
283,0.565713
284,0.561865
285,0.558012
286,0.554154
287,0.550293
288,0.546428
289,0.542559
290,0.538687
291,0.534813
292,0.530936
293,0.527056
294,0.523175
295,0.519292
296,0.515408
297,0.511522
298,0.507636
299,0.503750
300,0.499863
301,0.495977
302,0.492091
303,0.488206
304,0.484322
305,0.480440
306,0.476559
307,0.472680
308,0.468804
309,0.464930
310,0.461059
311,0.457192
312,0.453328
313,0.449467
314,0.445611
315,0.441759
316,0.437913
317,0.434071
318,0.430234
319,0.426403
320,0.422578
321,0.418759
322,0.414947
323,0.411141
324,0.407342
325,0.403551
326,0.399768
327,0.395992
328,0.392224
329,0.388466
330,0.384715
331,0.380974
332,0.377242
333,0.373520
334,0.369807
335,0.366105
336,0.362413
337,0.358732
338,0.355061
339,0.351402
340,0.347754
341,0.344118
342,0.340494
343,0.336882
344,0.333282
345,0.329695
346,0.326121
347,0.322560
348,0.319013
349,0.315479
350,0.311959
351,0.308454
352,0.304962
353,0.301485
354,0.298023
355,0.294576
356,0.291145
357,0.287728
358,0.284328
359,0.280943
360,0.277575
361,0.274222
362,0.270886
363,0.267567
364,0.264265
365,0.260980
366,0.257712
367,0.254461
368,0.251229
369,0.248013
370,0.244817
371,0.241638
372,0.238477
373,0.235335
374,0.232212
375,0.229107
376,0.226022
377,0.222956
378,0.219909
379,0.216881
380,0.213873
381,0.210885
382,0.207916
383,0.204968
384,0.202040
385,0.199132
386,0.196244
387,0.193377
388,0.190530
389,0.187704
390,0.184900
391,0.182116
392,0.179353
393,0.176611
394,0.173890
395,0.171191
396,0.168513
397,0.165857
398,0.163223
399,0.160610
400,0.158018
401,0.155449
402,0.152902
403,0.150376
404,0.147873
405,0.145391
406,0.142932
407,0.140495
408,0.138080
409,0.135687
410,0.133317
411,0.130969
412,0.128644
413,0.126341
414,0.124060
415,0.121802
416,0.119566
417,0.117353
418,0.115162
419,0.112994
420,0.110848
421,0.108725
422,0.106624
423,0.104546
424,0.102491
425,0.100458
426,0.098447
427,0.096459
428,0.094494
429,0.092551
430,0.090630
431,0.088732
432,0.086856
433,0.085002
434,0.083171
435,0.081362
436,0.079575
437,0.077810
438,0.076067
439,0.074347
440,0.072648
441,0.070972
442,0.069317
443,0.067684
444,0.066073
445,0.064483
446,0.062915
447,0.061369
448,0.059844
449,0.058340
450,0.056858
451,0.055397
452,0.053957
453,0.052538
454,0.051140
455,0.049762
456,0.048406
457,0.047070
458,0.045755
459,0.044460
460,0.043185
461,0.041931
462,0.040696
463,0.039482
464,0.038287
465,0.037113
466,0.035958
467,0.034822
468,0.033706
469,0.032609
470,0.031531
471,0.030472
472,0.029432
473,0.028411
474,0.027409
475,0.026424
476,0.025459
477,0.024511
478,0.023581
479,0.022670
480,0.021776
481,0.020900
482,0.020041
483,0.019199
484,0.018375
485,0.017568
486,0.016777
487,0.016003
488,0.015246
489,0.014505
