0,3491
1,1545
2,1544
3,1543
4,5970
5,9743
6,27293
7,1541
8,7794
9,2986
10,27301
11,1544
12,1548
13,1544
14,1544
15,1551
16,1540
17,1539
18,1564
19,1549
20,7709
21,3013
22,27296
23,1545
24,7745
25,2998
26,27295
27,1547
28,32615
29,9735
30,27304
31,1545
32,1542
33,1547
34,1547
35,1554
36,7645
37,3026
38,27300
39,1547
40,14626
41,25076
42,27300
43,1550
44,6003
45,9754
46,27302
47,1554
48,7723
49,3022
50,27353
51,1553
52,7440
53,9762
54,27307
55,1560
56,1557
57,1558
58,1559
59,1560
60,7110
61,25092
62,27311
63,1562
64,7692
65,3066
66,27314
67,1561
68,7711
69,9811
70,27323
71,1569
72,7774
73,3085
74,27319
75,1594
76,9361
77,9852
78,27321
79,1570
80,1648
81,1574
82,1573
83,1573
84,15091
85,25113
86,27327
87,1581
88,7569
89,3115
90,27340
91,1579
92,19532
93,5741
94,1578
95,1589
96,6978
97,3154
98,27353
99,1590
100,1653
101,9849
102,27354
103,1593
104,7837
105,3181
106,27380
107,1601
108,2568
109,13595
110,27426
111,1610
112,6169
113,10670
114,27468
115,1645
116,3894
117,10831
118,27542
119,1690
120,1733
121,10968
122,27643
123,1768
124,8030
125,3180
126,27798
127,1862
128,17200
129,11161
130,28015
131,2055
132,13340
133,2195
134,2278
135,2355
136,2436
137,2495
138,2620
139,2609
140,2558
141,11513
142,28671
143,2798
144,15389
145,5245
146,18872
147,2968
148,3069
149,3050
150,3101
151,3128
152,7369
153,2134
154,29170
155,3283
156,4391
157,14474
158,29304
159,3418
160,3461
161,3489
162,3501
163,3485
164,5528
165,11111
166,29011
167,2985
168,2875
169,10868
170,28641
171,2690
172,7300
173,2521
174,28394
175,2574
176,17191
177,11550
178,29194
179,3346
180,12806
181,3375
182,3004
183,2823
184,15058
185,5587
186,3462
187,2967
188,3417
189,11190
190,29464
191,3503
192,14873
193,5648
194,18419
195,3348
196,31457
197,3464
198,3618
199,3482
200,6738
201,1980
202,29335
203,3498
204,5793
205,11267
206,29239
207,3609
208,6569
209,1618
210,29146
211,3220
212,26621
213,11703
214,29830
215,4029
216,4695
217,3907
218,3820
219,3736
220,3698
221,3500
222,3348
223,3193
224,2960
225,2952
226,3081
227,3128
228,3099
229,3167
230,3225
231,3269
232,7096
233,2052
234,29427
235,3435
236,26095
237,11799
238,29633
239,3656
240,3733
241,3801
242,3874
243,3943
244,4034
245,4134
246,4222
247,4267
248,15089
249,6385
250,18092
251,4394
252,14728
253,4385
254,4452
255,4364
256,14941
