0,3491
1,1545
2,1544
3,1543
4,1546
5,1546
6,1543
7,1541
8,1541
9,1545
10,1549
11,1544
12,1547
13,1544
14,1544
15,1551
16,1540
17,1539
18,1564
19,1549
20,1578
21,1546
22,1544
23,1545
24,1540
25,1567
26,1546
27,1547
28,1548
29,1550
30,1554
31,1545
32,1542
33,1547
34,1547
35,1554
36,1595
37,1550
38,1549
39,1547
40,1582
41,1551
42,1551
43,1550
44,1544
45,1550
46,1554
47,1554
48,1553
49,1560
50,1596
51,1553
52,1585
53,1552
54,1551
55,1560
56,1557
57,1558
58,1559
59,1560
60,1558
61,1558
62,1555
63,1562
64,1562
65,1564
66,1562
67,1561
68,1545
69,1567
70,1573
71,1569
72,1570
73,1570
74,1567
75,1594
76,1560
77,1569
78,1572
79,1570
80,1648
81,1574
82,1573
83,1573
84,1608
85,1582
86,1576
87,1581
88,1580
89,1578
90,1584
91,1579
92,1570
93,1586
94,1578
95,1589
96,1593
97,1588
98,1634
99,1590
100,1653
101,1590
102,1590
103,1593
104,1592
105,1596
106,1592
107,1601
108,1560
109,1604
110,1611
111,1610
112,1616
113,1628
114,1628
115,1645
116,1637
117,1660
118,1674
119,1690
120,1733
121,1723
122,1744
123,1768
124,1915
125,1888
126,1843
127,1862
128,1900
129,1949
130,2022
131,2055
132,2190
133,2193
134,2278
135,2355
136,2436
137,2495
138,2601
139,2609
140,2558
141,2709
142,2755
143,2798
144,2839
145,2891
146,2946
147,2968
148,3018
149,3050
150,3101
151,3128
152,3182
153,3197
154,3259
155,3283
156,3331
157,3329
158,3400
159,3418
160,3461
161,3489
162,3501
163,3485
164,3534
165,3318
166,3148
167,2985
168,2875
169,2823
170,2777
171,2690
172,2641
173,2599
174,2534
175,2574
176,2795
177,3061
178,3255
179,3346
180,3513
181,3373
182,3004
183,2823
184,2847
185,3317
186,3441
187,2967
188,3417
189,3018
190,3501
191,3503
192,3083
193,3428
194,3383
195,3347
196,31455
197,3464
198,3618
199,3482
200,3619
201,3408
202,3358
203,3498
204,3619
205,3639
206,3259
207,3609
208,3854
209,3642
210,3198
211,3220
212,3462
213,3490
214,3800
215,4029
216,3987
217,3907
218,3820
219,3736
220,3694
221,3500
222,3348
223,3193
224,2960
225,2952
226,3081
227,3128
228,3099
229,3167
230,3225
231,3269
232,3321
233,3348
234,3393
235,3435
236,3445
237,3533
238,3567
239,3656
240,3733
241,3801
242,3874
243,3943
244,4032
245,4134
246,4222
247,4267
248,4326
249,4373
250,4257
251,4393
252,4423
253,4385
254,4452
255,4364
256,4346
