0,5
1,13
2,7
3,6
4,0
5,-1
6,0
7,3
8,-2
9,0
10,2
11,-4
12,-3
13,-13
14,-16
15,-5
16,-3
17,-18
18,-26
19,-25
20,-11
21,-9
22,-17
23,-21
24,-20
25,-20
26,-23
27,-23
28,-20
29,-3
30,-6
31,3
32,0
33,5
34,10
35,-4
36,21
37,11
38,-4
39,9
40,6
41,8
42,19
43,-5
44,14
45,2
46,-7
47,-8
48,-9
49,-18
50,-14
51,-29
52,-39
53,-20
54,-18
55,-9
56,-16
57,-13
58,-17
59,16
60,18
61,44
62,67
63,104
64,74
65,36
66,62
67,99
68,61
69,-22
70,24
71,54
72,15
73,14
74,75
75,91
76,55
77,8
78,9
79,39
80,45
81,-63
82,-98
83,-39
84,-7
85,-56
86,-71
87,13
88,21
89,-46
90,-53
91,69
92,42
93,-33
94,-90
95,-110
96,13
97,45
98,-49
99,-93
100,116
101,199
102,160
103,235
104,345
105,385
106,251
107,233
108,272
109,264
110,87
111,-198
112,-272
113,-124
114,-159
115,-330
116,-351
117,-373
118,-302
119,-30
120,68
121,126
122,12
123,-273
124,-421
125,-199
126,466
127,266
128,-400
129,-393
130,444
131,682
132,-30
133,-580
134,-537
135,-55
136,107
137,-115
138,-483
139,-264
140,-293
141,-686
142,-550
143,62
144,221
145,-361
146,-292
147,539
148,761
149,345
150,54
151,167
152,430
153,-80
154,-819
155,-1041
156,-546
157,-733
158,-1542
159,-1603
160,-946
161,-757
162,-1053
163,-527
164,-37
165,182
166,233
167,767
168,899
169,607
170,472
171,437
172,810
173,921
174,744
175,454
176,746
177,874
178,720
179,787
180,972
181,827
182,854
183,1003
184,748
185,383
186,614
187,1216
188,942
189,397
190,722
191,1416
192,1394
193,1060
194,346
195,523
196,946
197,1034
198,561
199,351
200,560
201,-54
202,-582
203,-698
204,-304
205,-903
206,-1107
207,-827
208,-192
209,128
210,-335
211,-712
212,-564
213,-349
214,-1283
215,-2248
216,-2441
217,-2147
218,-3061
219,-3909
220,-3877
221,-3486
222,-3549
223,-3438
224,-3004
225,-2569
226,-2049
227,-1389
228,-823
229,-491
230,36
231,-24
232,257
233,856
234,1604
235,1640
236,2200
237,2495
238,2735
239,3286
240,3639
241,3731
242,3547
243,4251
244,4149
245,3407
246,2821
247,3558
248,3483
249,2507
250,1873
251,2255
252,2815
253,2477
254,1403
255,485
256,898
257,851
258,87
259,-547
260,-258
261,-788
262,-2051
263,-2553
264,-2064
265,-2538
266,-3170
267,-3222
268,-2573
269,-1628
270,-1791
271,-2188
272,-2085
273,-1221
274,-1552
275,-2514
276,-2938
277,-2378
278,-2862
279,-3822
280,-4158
281,-3963
282,-3871
283,-4004
284,-3533
285,-3265
286,-2579
287,-2112
288,-1323
289,-568
290,372
291,279
292,174
293,1059
294,1651
295,1824
296,1962
297,2590
298,2509
299,2808
300,3320
301,3581
302,3172
303,3427
304,4090
305,3749
306,3031
307,3096
308,3775
309,3874
310,3468
311,3088
312,3325
313,3868
314,3692
315,2437
316,2134
317,2110
318,1809
319,760
320,763
321,781
322,-520
323,-1418
324,-1827
325,-1783
326,-2393
327,-2764
328,-3202
329,-2536
330,-1815
331,-1777
332,-2108
333,-1660
334,-977
335,-1620
336,-2128
337,-2298
338,-2262
339,-3096
340,-3797
341,-4233
342,-4680
343,-4832
344,-4602
345,-4636
346,-4492
347,-3825
348,-3116
349,-2372
350,-1277
351,-434
352,-195
353,274
354,652
355,1131
356,1625
357,2389
358,2154
359,2152
360,3073
361,3856
362,3576
363,3396
364,4447
365,4842
366,4319
367,3580
368,3929
369,4192
370,4253
371,3400
372,2986
373,3535
374,3687
375,2929
376,1705
377,1979
378,1831
379,825
380,217
381,405
382,-118
383,-1206
384,-2065
385,-2319
386,-2367
387,-2853
388,-3456
389,-3383
390,-2233
391,-1807
392,-2080
393,-1833
394,-875
395,-732
396,-1261
397,-1483
398,-1251
399,-1575
400,-2176
401,-2762
402,-3418
403,-3772
404,-3846
405,-3947
406,-4279
407,-3876
408,-3721
409,-3167
410,-2277
411,-1136
412,-613
413,-132
414,545
415,741
416,1449
417,2155
418,2593
419,2136
420,2700
421,3503
422,3583
423,3125
424,3460
425,4186
426,4129
427,3700
428,3182
429,3647
430,3996
431,3789
432,2815
433,2592
434,3340
435,3407
436,2303
437,1842
438,1741
439,1124
440,415
441,281
442,268
443,-345
444,-1186
445,-2160
446,-2331
447,-2624
448,-3378
449,-4269
450,-3727
451,-3017
452,-2855
453,-2941
454,-2376
455,-1648
456,-1821
457,-1819
458,-1932
459,-1878
