0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
-1
1
-1
1
-1
1
-1
1
0
0
0
0
0
0
1
-1
2
-2
3
-4
4
-5
6
-7
9
-12
15
-23
31
-628
-1655
-1376
-790
-404
-123
291
473
713
1475
2333
1371
-1219
-1776
-1013
-606
-167
518
1171
1665
384
-1828
-1939
-1071
-381
-90
164
371
546
1025
1674
1839
-196
-1945
-1526
-789
-36
456
293
347
275
-1403
-2428
-1250
16
1107
2092
1754
334
-64
931
2357
1848
-1199
-3313
-3112
-1921
-687
532
1426
2372
1487
-118
-275
-1061
-1480
-864
177
1217
1359
290
48
442
-1068
-2256
-1577
-436
619
1860
2726
2315
630
-1888
-3143
-2291
-1322
-1744
-2352
-1722
-619
728
2027
3472
3434
2368
2597
1720
-825
-2115
-1188
473
1869
-31
-3214
-2869
-1431
-1096
-1758
-1818
-686
896
2554
3395
2134
-903
-1950
-451
1197
1695
1121
489
209
-942
-3146
-3202
-1347
656
2528
3248
2349
439
-719
-661
470
-285
-3410
-4404
-3073
-1284
119
1503
3218
4602
4011
2150
209
-2166
-2764
-1660
-94
916
732
387
1218
1390
-1715
-4003
-3308
-1631
249
1942
2406
1768
645
-1031
-784
936
1345
291
-965
-1662
-1777
-845
779
2551
2448
1383
1532
547
-1269
-2094
-1542
129
643
-2090
-4502
-3348
-1527
-116
1062
2233
3591
4792
4859
2848
-236
-2937
-3121
-1308
207
124
-203
663
1070
-745
-3693
-3872
-1909
-112
1233
1122
71
85
1458
3254
4627
2646
-1379
-3072
-3163
-2624
-1195
369
2227
3678
2823
916
-897
-2608
-3001
-2260
-957
-556
-1258
-1009
636
1260
-159
-350
1215
2897
4072
3522
1150
-532
-1386
-2537
-1774
-433
-632
-970
-687
-1031
-1650
-1205
249
1903
1438
162
-541
-1065
-491
980
2782
4173
3230
-930
-4151
-4207
-2992
-1530
-134
1384
2795
4197
4063
2079
-719
-3517
-3587
-1955
-1538
-2041
-1579
-38
1527
1380
-59
677
2429
3185
1976
-735
-2050
-1270
421
2325
3018
208
-2400
-2647
-2774
-2727
-1893
-167
1647
2717
1197
-1220
-1779
-858
727
2147
2919
1718
-327
-1200
-562
-430
-1749
-1488
369
2194
3420
2692
357
-994
-2042
-3183
-2449
-2072
-2514
-2029
-825
392
1549
3023
4610
5615
3494
-395
-2819
-3143
-1699
144
1888
2619
1315
-1715
-3713
-3909
-3407
-2182
-850
592
1949
2622
2115
1901
1501
325
802
1502
178
-1817
-2271
-1231
127
-96
-1120
-92
1858
2745
1152
-1632
-2696
-1762
-6
1391
961
-1888
-3353
-2038
-402
1099
2580
4092
5140
3955
-409
-3821
-3613
-1970
-159
1181
1196
167
-427
-717
-637
-1284
-2632
-2092
-319
1321
1909
1307
1176
2210
1907
799
487
-1227
-3082
-3214
-2234
-867
510
2095
4046
5048
2822
-1243
-3767
-3701
-2221
-422
715
549
-747
-2486
-2503
-854
831
2183
3192
3422
2455
855
-405
143
291
-691
-253
-78
-973
-1671
-1968
-1513
-512
-1131
-2002
-724
900
1323
413
162
1211
2729
3998
3738
838
-3291
-4670
-3379
-1561
55
1738
3433
4786
3450
-1699
-4939
-4225
-2403
-801
-230
-929
-1396
-324
1296
2875
2620
1340
1495
1615
960
-381
-1188
-198
1207
825
-360
-1009
-1994
-2790
-3144
-2641
-1535
-122
1457
3168
3887
1349
-1247
-1038
585
2207
3259
2265
-198
-2304
-4115
-3700
-1827
-183
1415
2612
3286
2124
-452
-1496
-517
-634
-1602
-1761
-2205
-2062
-749
828
2544
3628
2563
838
356
-135
-1268
-1971
-1134
333
1909
2878
2263
63
-3432
-4949
-3830
-2187
-591
959
2639
3841
2380
-1010
-1597
180
1824
2245
264
-2283
-2814
-1556
246
1879
1522
508
1210
1865
482
-1725
-2217
-767
569
-357
-2199
-2914
-2434
-1063
330
1614
2754
3596
3736
3499
2009
-1565
-3314
-2118
-206
1535
2072
1035
-570
-2661
-4703
-4301
-2447
-854
528
1802
2541
2046
1457
2310
3783
3049
519
-2156
-3865
-3549
-1970
-129
1608
2624
1624
690
588
-912
-2753
-2970
-1693
-196
950
1016
617
42
-1207
-1071
537
1893
2568
2439
2185
1858
-503
-3118
-2525
-491
1076
1109
-757
-2681
-3072
-2023
-357
1024
341
-492
484
1489
1196
756
1834
3553
3848
643
-3478
-4840
